,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeWinRate,AwayWinRate,isWin
291,11/05/2019,Hoffenheim,Werder Bremen,2.125,1.71875,A,0.75,0.71875,17.75,14.0625,6.71875,5.21875,13.3125,11.84375,5.5,5.03125,1.9375,1.8125,0.03125,0.09375,0.40625,0.375,0.0
292,11/05/2019,Leverkusen,Schalke 04,1.96875,1.125,D,1.0625,0.4375,15.15625,12.4375,5.75,3.96875,10.15625,12.5625,5.6875,4.5,1.46875,2.25,0.03125,0.15625,0.53125,0.25,0.0
293,11/05/2019,Nurnberg,M'gladbach,0.78125,1.59375,A,0.21875,0.4375,10.28125,13.5625,3.03125,4.78125,11.34375,9.0,4.625,5.6875,1.8125,1.25,0.125,0.0,0.09375,0.46875,0.0
294,11/05/2019,RB Leipzig,Bayern Munich,1.9375,2.59375,D,1.0,1.25,14.75,18.8125,5.5,7.375,13.09375,8.1875,5.625,8.625,1.84375,1.25,0.03125,0.0625,0.59375,0.71875,0.0
295,11/05/2019,Stuttgart,Wolfsburg,0.90625,1.6875,H,0.28125,0.59375,11.8125,12.375,3.1875,4.8125,10.25,10.15625,5.03125,5.1875,2.0,1.875,0.15625,0.0,0.1875,0.46875,1.0
296,12/05/2019,Ein Frankfurt,Mainz,1.84375,1.25,A,0.8125,0.5625,12.3125,14.3125,4.59375,4.21875,11.4375,11.46875,5.21875,4.25,1.78125,1.6875,0.09375,0.0,0.46875,0.3125,0.0
297,18/05/2019,Bayern Munich,Ein Frankfurt,2.515151515151515,1.7878787878787878,H,1.2121212121212122,0.7878787878787878,18.575757575757574,12.333333333333334,7.303030303030303,4.575757575757576,8.212121212121213,11.393939393939394,8.545454545454545,5.333333333333333,1.2727272727272727,1.7575757575757576,0.06060606060606061,0.09090909090909091,0.696969696969697,0.45454545454545453,1.0
298,18/05/2019,Fortuna Dusseldorf,Hannover,1.4242424242424243,0.9090909090909091,H,0.5151515151515151,0.36363636363636365,12.333333333333334,11.090909090909092,4.7272727272727275,3.606060606060606,12.090909090909092,11.727272727272727,4.303030303030303,4.121212121212121,1.9696969696969697,1.9090909090909092,0.030303030303030304,0.12121212121212122,0.36363636363636365,0.15151515151515152,1.0
299,18/05/2019,Freiburg,Nurnberg,1.2424242424242424,0.7575757575757576,H,0.6363636363636364,0.21212121212121213,12.242424242424242,10.333333333333334,4.696969696969697,3.0,11.272727272727273,11.121212121212121,4.454545454545454,4.515151515151516,1.6363636363636365,1.7575757575757576,0.09090909090909091,0.12121212121212122,0.21212121212121213,0.09090909090909091,1.0
300,18/05/2019,Hertha,Leverkusen,1.4545454545454546,1.9393939393939394,A,0.7575757575757576,1.0606060606060606,11.878787878787879,15.242424242424242,4.393939393939394,5.7272727272727275,12.363636363636363,10.151515151515152,4.333333333333333,5.636363636363637,2.0,1.4848484848484849,0.15151515151515152,0.030303030303030304,0.3333333333333333,0.5151515151515151,0.0
301,18/05/2019,Mainz,Hoffenheim,1.2727272727272727,2.0606060606060606,H,0.5454545454545454,0.7272727272727273,14.333333333333334,17.78787878787879,4.212121212121212,6.606060606060606,11.727272727272727,13.393939393939394,4.303030303030303,5.363636363636363,1.6666666666666667,1.9696969696969697,0.0,0.030303030303030304,0.3333333333333333,0.3939393939393939,1.0
302,18/05/2019,M'gladbach,Dortmund,1.6666666666666667,2.393939393939394,A,0.42424242424242425,0.9393939393939394,13.636363636363637,13.303030303030303,4.787878787878788,5.484848484848484,9.151515151515152,8.272727272727273,5.666666666666667,5.03030303030303,1.2727272727272727,1.1818181818181819,0.0,0.09090909090909091,0.48484848484848486,0.6666666666666666,0.0
303,18/05/2019,Schalke 04,Stuttgart,1.121212121212121,0.9696969696969697,D,0.42424242424242425,0.30303030303030304,12.303030303030303,11.787878787878787,3.9393939393939394,3.212121212121212,12.484848484848484,10.363636363636363,4.484848484848484,5.0,2.212121212121212,1.9696969696969697,0.15151515151515152,0.15151515151515152,0.24242424242424243,0.21212121212121213,0.0
304,18/05/2019,Werder Bremen,RB Leipzig,1.696969696969697,1.878787878787879,H,0.7272727272727273,0.9696969696969697,13.969696969696969,14.606060606060606,5.242424242424242,5.424242424242424,11.787878787878787,13.030303030303031,5.0,5.484848484848484,1.878787878787879,1.7878787878787878,0.09090909090909091,0.030303030303030304,0.3939393939393939,0.5757575757575758,1.0
305,18/05/2019,Wolfsburg,Augsburg,1.6363636363636365,1.5151515151515151,H,0.5757575757575758,0.6666666666666666,12.242424242424242,13.515151515151516,4.7272727272727275,4.878787878787879,10.151515151515152,12.969696969696969,5.121212121212121,4.151515151515151,1.878787878787879,1.606060606060606,0.0,0.030303030303030304,0.45454545454545453,0.24242424242424243,1.0
316,24/08/2018,Getafe,Eibar,0.0,1.0,H,0.0,0.0,4.0,18.0,1.0,6.0,27.0,12.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
317,24/08/2018,Leganes,Sociedad,1.0,2.0,D,1.0,1.0,12.0,8.0,2.0,4.0,13.0,10.0,2.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0
318,25/08/2018,Alaves,Betis,0.0,0.0,D,0.0,0.0,3.0,22.0,0.0,8.0,13.0,10.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
319,25/08/2018,Ath Madrid,Vallecano,1.0,1.0,H,1.0,0.0,9.0,13.0,3.0,2.0,15.0,6.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
320,25/08/2018,Valladolid,Barcelona,0.0,3.0,A,0.0,0.0,2.0,25.0,1.0,9.0,20.0,6.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
321,26/08/2018,Espanol,Valencia,1.0,1.0,H,1.0,0.0,14.0,13.0,5.0,4.0,14.0,10.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
322,26/08/2018,Girona,Real Madrid,0.0,2.0,A,0.0,1.0,13.0,10.0,1.0,3.0,21.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
323,26/08/2018,Sevilla,Villarreal,4.0,1.0,D,3.0,1.0,17.0,16.0,8.0,7.0,15.0,16.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
324,27/08/2018,Ath Bilbao,Huesca,2.0,2.0,D,1.0,2.0,17.0,8.0,5.0,6.0,12.0,13.0,6.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
325,27/08/2018,Levante,Celta,3.0,1.0,A,1.0,0.0,6.0,12.0,4.0,2.0,10.0,13.0,3.0,8.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
326,31/08/2018,Eibar,Sociedad,0.5,2.0,H,0.0,1.5,13.5,7.5,3.0,5.0,11.5,9.5,6.0,3.0,1.0,2.5,0.0,0.0,0.0,0.5,1.0
327,31/08/2018,Getafe,Valladolid,1.0,0.0,D,0.5,0.0,5.5,4.5,2.5,2.5,20.5,16.5,2.5,4.0,4.5,1.0,0.0,0.0,0.5,0.0,0.0
328,31/08/2018,Villarreal,Girona,0.5,0.5,A,0.5,0.5,15.0,11.5,6.5,3.0,15.0,17.0,4.5,3.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0
329,01/09/2018,Celta,Ath Madrid,1.5,1.0,H,1.0,0.5,16.5,9.0,5.5,2.5,10.5,11.0,7.5,9.0,3.0,2.0,0.0,0.0,0.5,0.5,1.0
330,01/09/2018,Real Madrid,Leganes,3.0,1.5,H,1.0,0.5,15.0,15.0,5.5,3.5,11.0,12.5,5.0,3.5,2.0,3.0,0.0,0.0,1.0,0.0,1.0
331,02/09/2018,Alaves,Espanol,0.0,1.5,H,0.0,0.5,9.5,16.5,2.0,7.0,15.0,15.0,3.0,6.5,2.5,1.5,0.0,0.0,0.0,0.5,1.0
332,02/09/2018,Barcelona,Huesca,2.0,2.0,H,0.0,1.0,17.5,8.5,7.0,5.0,8.5,15.0,8.5,1.0,0.5,1.5,0.0,0.0,1.0,0.5,1.0
333,02/09/2018,Betis,Sevilla,0.0,2.0,H,0.0,1.5,17.5,18.0,6.5,5.0,12.5,14.0,5.5,5.0,0.5,1.5,0.0,0.0,0.0,0.5,1.0
334,02/09/2018,Levante,Valencia,2.0,0.5,D,0.5,0.0,10.5,14.5,5.0,4.0,12.0,11.0,5.0,7.0,2.0,1.5,0.0,0.0,0.5,0.0,0.0
335,14/09/2018,Huesca,Vallecano,2.0,0.5,A,1.3333333333333333,0.0,8.0,13.0,4.333333333333333,2.5,14.0,7.0,2.0,3.5,1.6666666666666667,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
336,15/09/2018,Ath Bilbao,Real Madrid,2.0,3.3333333333333335,D,0.5,1.0,15.5,15.666666666666666,4.5,6.333333333333333,14.5,11.0,4.5,6.0,3.0,1.6666666666666667,0.0,0.0,0.5,1.0,0.0
337,15/09/2018,Ath Madrid,Eibar,0.6666666666666666,1.0,D,0.3333333333333333,0.3333333333333333,9.0,11.666666666666666,1.6666666666666667,2.6666666666666665,12.0,13.666666666666666,8.666666666666666,5.333333333333333,3.0,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
338,15/09/2018,Sociedad,Barcelona,1.6666666666666667,4.0,A,1.3333333333333333,1.0,7.333333333333333,22.0,4.0,9.666666666666666,11.333333333333334,7.666666666666667,2.6666666666666665,8.666666666666666,2.3333333333333335,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0
339,15/09/2018,Valencia,Betis,1.0,0.3333333333333333,D,0.3333333333333333,0.0,15.666666666666666,15.333333333333334,4.333333333333333,5.333333333333333,10.666666666666666,13.333333333333334,6.333333333333333,5.333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
340,16/09/2018,Espanol,Levante,1.3333333333333333,2.0,H,0.6666666666666666,1.0,14.666666666666666,11.333333333333334,7.0,4.666666666666667,14.333333333333334,12.666666666666666,8.333333333333334,4.333333333333333,2.0,2.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
341,16/09/2018,Leganes,Villarreal,1.3333333333333333,0.3333333333333333,A,0.6666666666666666,0.3333333333333333,12.666666666666666,14.333333333333334,3.3333333333333335,5.333333333333333,12.0,15.0,2.6666666666666665,5.333333333333333,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0,0.0
342,16/09/2018,Sevilla,Getafe,1.3333333333333333,0.6666666666666666,A,1.0,0.3333333333333333,14.666666666666666,7.666666666666667,4.0,2.6666666666666665,15.0,21.0,6.0,3.6666666666666665,3.0,4.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
343,16/09/2018,Valladolid,Alaves,0.0,0.6666666666666666,A,0.0,0.0,5.333333333333333,9.0,3.0,3.0,15.666666666666666,16.333333333333332,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0
344,17/09/2018,Girona,Celta,0.6666666666666666,1.6666666666666667,H,0.3333333333333333,0.6666666666666666,12.333333333333334,14.333333333333334,4.0,5.0,15.0,11.0,3.0,5.666666666666667,1.6666666666666667,3.3333333333333335,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0
345,21/09/2018,Huesca,Sociedad,1.5,1.5,A,1.0,1.25,9.5,7.5,4.25,4.25,14.5,13.0,3.0,2.25,1.75,2.0,0.0,0.0,0.25,0.25,0.0
346,22/09/2018,Celta,Valladolid,1.75,0.0,D,0.75,0.0,15.75,7.75,5.5,3.5,11.0,14.0,4.5,5.5,3.25,1.5,0.25,0.0,0.5,0.0,0.0
347,22/09/2018,Eibar,Leganes,1.0,1.0,H,0.25,0.5,11.75,13.5,2.75,3.25,15.5,13.0,4.75,3.5,1.75,2.75,0.0,0.0,0.25,0.0,1.0
348,22/09/2018,Getafe,Ath Madrid,1.0,0.75,A,0.75,0.25,8.25,11.25,3.25,3.5,21.25,10.25,3.0,10.0,4.5,2.75,0.0,0.25,0.5,0.25,0.0
349,22/09/2018,Real Madrid,Espanol,2.75,1.25,H,0.75,0.5,15.75,16.5,6.25,7.5,9.75,15.0,5.0,7.5,1.75,1.75,0.0,0.0,0.75,0.5,1.0
350,22/09/2018,Vallecano,Alaves,0.6666666666666666,0.75,A,0.3333333333333333,0.0,13.333333333333334,9.25,2.3333333333333335,3.25,10.666666666666666,15.25,3.3333333333333335,2.0,1.0,2.75,0.0,0.0,0.3333333333333333,0.5,0.0
351,23/09/2018,Barcelona,Girona,3.5,1.25,D,0.75,0.75,19.5,12.0,8.75,4.5,7.75,15.0,8.0,3.0,0.75,1.5,0.0,0.0,1.0,0.5,0.0
352,23/09/2018,Betis,Ath Bilbao,0.25,1.6666666666666667,D,0.0,0.6666666666666666,14.25,14.0,5.5,4.0,12.25,15.666666666666666,5.0,3.3333333333333335,1.75,4.0,0.0,0.0,0.25,0.3333333333333333,0.0
353,23/09/2018,Levante,Sevilla,1.5,1.0,A,0.75,0.75,12.5,14.75,4.5,3.25,12.75,13.75,4.25,6.25,2.5,3.0,0.25,0.25,0.25,0.25,0.0
354,23/09/2018,Villarreal,Valencia,0.5,0.75,D,0.25,0.25,13.0,14.75,4.75,3.75,13.5,13.5,4.25,6.0,2.5,2.75,0.0,0.0,0.25,0.0,0.0
355,25/09/2018,Ath Madrid,Huesca,1.0,1.2,H,0.4,0.8,10.4,10.2,3.6,4.0,11.2,14.8,9.0,3.8,2.6,2.4,0.2,0.0,0.4,0.2,1.0
356,25/09/2018,Espanol,Eibar,1.0,1.0,H,0.4,0.2,15.2,12.2,6.6,2.8,15.2,15.6,6.6,4.8,1.8,1.6,0.0,0.0,0.4,0.4,1.0
357,25/09/2018,Sociedad,Vallecano,1.4,0.75,D,1.0,0.5,7.4,13.25,3.6,2.75,12.8,11.5,2.8,4.5,2.2,1.0,0.4,0.25,0.4,0.25,0.0
358,26/09/2018,Ath Bilbao,Villarreal,1.75,0.4,A,1.0,0.2,12.25,12.6,4.0,4.0,16.75,13.2,2.75,5.0,4.75,2.8,0.25,0.0,0.25,0.2,0.0
359,26/09/2018,Leganes,Barcelona,0.8,3.2,H,0.4,0.8,11.6,20.0,3.0,9.2,13.8,8.0,3.2,8.0,2.4,1.2,0.0,0.2,0.0,0.8,1.0
360,26/09/2018,Sevilla,Real Madrid,2.0,2.4,H,1.4,0.8,15.8,16.4,4.4,6.0,14.6,8.8,5.8,5.6,2.6,1.8,0.2,0.0,0.4,0.8,1.0
361,26/09/2018,Valencia,Celta,0.6,2.0,D,0.2,1.0,14.2,15.0,3.4,5.4,13.2,10.6,6.0,5.0,2.4,3.0,0.2,0.2,0.0,0.4,0.0
362,27/09/2018,Alaves,Getafe,1.6,0.8,D,0.4,0.6,9.6,8.8,4.0,3.0,14.6,19.4,2.4,2.6,2.6,3.8,0.0,0.2,0.6,0.4,0.0
363,27/09/2018,Girona,Betis,1.4,0.6,A,0.8,0.0,11.0,14.4,4.8,5.0,15.2,12.4,2.8,5.2,2.2,1.8,0.0,0.0,0.4,0.2,0.0
364,27/09/2018,Valladolid,Levante,0.6,1.6,H,0.2,0.8,9.0,13.8,3.6,5.6,13.4,11.2,6.0,5.0,1.6,2.2,0.0,0.2,0.0,0.2,1.0
365,28/09/2018,Vallecano,Espanol,1.0,1.0,D,0.8,0.3333333333333333,12.8,14.166666666666666,3.4,6.333333333333333,12.8,14.0,4.6,6.166666666666667,1.4,1.8333333333333333,0.2,0.0,0.2,0.5,0.0
366,29/09/2018,Barcelona,Ath Bilbao,2.8333333333333335,1.4,D,0.8333333333333334,0.8,18.166666666666668,12.2,8.5,3.6,8.5,14.0,7.5,3.4,1.3333333333333333,4.0,0.16666666666666666,0.2,0.6666666666666666,0.2,0.0
367,29/09/2018,Eibar,Sevilla,0.8333333333333334,2.1666666666666665,A,0.16666666666666666,1.6666666666666667,11.5,15.833333333333334,2.5,4.833333333333333,14.333333333333334,14.833333333333334,4.5,5.666666666666667,1.6666666666666667,2.6666666666666665,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0
368,29/09/2018,Real Madrid,Ath Madrid,2.0,1.3333333333333333,D,0.6666666666666666,0.8333333333333334,17.166666666666668,11.5,5.5,3.8333333333333335,9.333333333333334,9.5,5.666666666666667,8.166666666666666,2.1666666666666665,2.1666666666666665,0.0,0.16666666666666666,0.6666666666666666,0.5,0.0
369,29/09/2018,Sociedad,Valencia,1.5,0.6666666666666666,A,1.0,0.3333333333333333,8.833333333333334,14.166666666666666,4.0,3.6666666666666665,12.666666666666666,14.0,3.6666666666666665,5.0,2.5,2.1666666666666665,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0
370,30/09/2018,Betis,Leganes,0.6666666666666666,1.0,H,0.0,0.3333333333333333,14.333333333333334,11.333333333333334,5.166666666666667,3.5,12.666666666666666,14.0,4.5,3.3333333333333335,2.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0
371,30/09/2018,Huesca,Girona,1.0,1.1666666666666667,D,0.6666666666666666,0.6666666666666666,9.833333333333334,10.5,3.5,4.333333333333333,14.666666666666666,15.5,3.6666666666666665,3.1666666666666665,2.3333333333333335,2.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
372,30/09/2018,Levante,Alaves,1.5,1.5,H,0.6666666666666666,0.3333333333333333,13.0,10.5,5.333333333333333,3.6666666666666665,11.0,13.5,5.166666666666667,2.8333333333333335,2.5,2.8333333333333335,0.3333333333333333,0.0,0.16666666666666666,0.5,1.0
373,30/09/2018,Villarreal,Valladolid,0.8333333333333334,0.8333333333333334,A,0.16666666666666666,0.16666666666666666,13.666666666666666,10.833333333333334,4.333333333333333,4.0,13.333333333333334,14.0,4.833333333333333,6.333333333333333,2.5,1.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
374,01/10/2018,Celta,Getafe,1.8333333333333333,0.8333333333333334,D,0.8333333333333334,0.5,14.0,9.5,5.0,3.3333333333333335,10.0,19.833333333333332,4.5,3.3333333333333335,3.0,3.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0
375,05/10/2018,Ath Bilbao,Sociedad,1.3333333333333333,1.2857142857142858,A,0.8333333333333334,0.8571428571428571,11.5,9.0,3.3333333333333335,4.142857142857143,14.666666666666666,12.714285714285714,3.3333333333333335,3.5714285714285716,3.8333333333333335,2.5714285714285716,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.0
376,06/10/2018,Alaves,Real Madrid,1.4285714285714286,1.7142857142857142,H,0.42857142857142855,0.5714285714285714,11.0,16.857142857142858,3.4285714285714284,5.571428571428571,14.285714285714286,9.0,3.0,6.0,2.5714285714285716,2.2857142857142856,0.0,0.0,0.42857142857142855,0.5714285714285714,1.0
377,06/10/2018,Getafe,Levante,0.8571428571428571,1.5714285714285714,A,0.42857142857142855,0.8571428571428571,9.857142857142858,13.142857142857142,3.4285714285714284,5.142857142857143,19.142857142857142,12.571428571428571,4.142857142857143,5.714285714285714,3.2857142857142856,3.142857142857143,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
378,06/10/2018,Girona,Eibar,1.1428571428571428,0.8571428571428571,A,0.7142857142857143,0.14285714285714285,11.0,12.0,4.285714285714286,2.4285714285714284,15.285714285714286,14.571428571428571,3.4285714285714284,4.714285714285714,2.0,1.7142857142857142,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0
379,06/10/2018,Leganes,Vallecano,0.8571428571428571,1.1666666666666667,H,0.2857142857142857,0.8333333333333334,11.285714285714286,12.5,3.7142857142857144,3.6666666666666665,13.428571428571429,12.833333333333334,3.0,4.666666666666667,2.857142857142857,1.6666666666666667,0.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,1.0
380,07/10/2018,Ath Madrid,Betis,1.1428571428571428,0.7142857142857143,H,0.7142857142857143,0.0,11.0,14.714285714285714,3.7142857142857144,5.0,10.571428571428571,11.857142857142858,7.857142857142857,4.857142857142857,2.4285714285714284,1.7142857142857142,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,1.0
381,07/10/2018,Espanol,Villarreal,1.1428571428571428,0.7142857142857143,H,0.5714285714285714,0.14285714285714285,13.857142857142858,15.571428571428571,6.142857142857143,4.714285714285714,14.285714285714286,13.857142857142858,5.714285714285714,5.142857142857143,2.0,2.5714285714285716,0.0,0.0,0.42857142857142855,0.2857142857142857,1.0
382,07/10/2018,Sevilla,Celta,2.2857142857142856,1.7142857142857142,H,1.4285714285714286,0.8571428571428571,14.571428571428571,13.142857142857142,4.857142857142857,4.571428571428571,14.0,10.428571428571429,5.285714285714286,4.285714285714286,2.7142857142857144,2.857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0
383,07/10/2018,Valencia,Barcelona,0.7142857142857143,2.5714285714285716,D,0.42857142857142855,0.7142857142857143,13.428571428571429,18.428571428571427,3.4285714285714284,8.428571428571429,14.571428571428571,8.571428571428571,4.285714285714286,7.0,2.5714285714285716,1.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0
384,07/10/2018,Valladolid,Huesca,0.8571428571428571,1.0,H,0.14285714285714285,0.5714285714285714,10.571428571428571,10.285714285714286,3.857142857142857,3.857142857142857,13.714285714285714,14.571428571428571,5.714285714285714,3.857142857142857,1.7142857142857142,2.5714285714285716,0.0,0.0,0.2857142857142857,0.14285714285714285,1.0
385,19/10/2018,Celta,Alaves,1.625,1.375,A,0.75,0.375,13.125,10.625,4.625,3.5,10.25,15.0,4.75,3.125,3.0,2.375,0.25,0.0,0.25,0.5,0.0
386,20/10/2018,Barcelona,Sevilla,2.375,2.25,H,0.75,1.375,17.375,14.25,8.0,4.625,8.25,14.0,6.375,5.625,1.625,2.75,0.125,0.125,0.5,0.625,1.0
387,20/10/2018,Real Madrid,Levante,1.5,1.5,A,0.5,0.75,16.375,13.0,5.625,4.875,9.125,13.25,5.625,5.25,2.0,3.375,0.0,0.25,0.5,0.375,0.0
